Country,Correlation,Population Growth %_1951,Population Growth %_1952,Population Growth %_1953,Population Growth %_1954,Population Growth %_1955,Population Growth %_1956,Population Growth %_1957,Population Growth %_1958,Population Growth %_1959,Population Growth %_1960,Population Growth %_1961,Population Growth %_1962,Population Growth %_1963,Population Growth %_1964,Population Growth %_1965,Population Growth %_1966,Population Growth %_1967,Population Growth %_1968,Population Growth %_1969,Population Growth %_1970,Population Growth %_1971,Population Growth %_1972,Population Growth %_1973,Population Growth %_1974,Population Growth %_1975,Population Growth %_1976,Population Growth %_1977,Population Growth %_1978,Population Growth %_1979,Population Growth %_1980,Population Growth %_1981,Population Growth %_1982,Population Growth %_1983,Population Growth %_1984,Population Growth %_1985,Population Growth %_1986,Population Growth %_1987,Population Growth %_1988,Population Growth %_1989,Population Growth %_1990,Population Growth %_1991,Population Growth %_1992,Population Growth %_1993,Population Growth %_1994,Population Growth %_1995,Population Growth %_1996,Population Growth %_1997,Population Growth %_1998,Population Growth %_1999,Population Growth %_2000,Population Growth %_2001,Population Growth %_2002,Population Growth %_2003,Population Growth %_2004,Population Growth %_2005,Population Growth %_2006,Population Growth %_2007,Population Growth %_2008,Population Growth %_2009,Population Growth %_2010,Population Growth %_2011,Population Growth %_2012,Population Growth %_2013,Population Growth %_2014,Population Growth %_2015,Population Growth %_2016,Population Growth %_2017,Population Growth %_2018,Population Growth %_2019,Population Growth %_2020,Population Growth %_2021,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Portugal,-0.293894045,0.626912092,0.573999947,0.553054272,0.483823565,0.465303223,0.406486397,0.377402963,0.488243755,0.512116037,0.307352481,0.123553644,0.083471008,0.024137339,-0.037377968,-0.135361752,-0.263850514,-0.349239516,-0.479165472,-0.688401224,-1.071515896,0.148134172,1.599292481,1.462147411,1.37056092,1.371391473,1.38889051,1.382021325,1.253248932,1.109537107,1.006482894,0.731582842,0.495423035,0.422696466,0.326035571,0.204121953,0.102401797,0.057244391,0.01714946,-0.026630644,-0.090415184,-0.141649824,-0.001745779,0.20369295,0.309048972,0.350774152,0.347296319,0.392390944,0.448126232,0.494432334,0.610618095,0.620429583,0.475490639,0.305819977,0.155280105,0.082042862,0.089448908,0.111855519,0.051979684,0.011958518,-0.10690974,-0.290909548,-0.475927457,-0.648685316,-0.641842079,-0.492222813,-0.384126902,-0.300205787,-0.197054255,-0.010012864,0.066320978,-0.098982784,14.46941667,14.772,15.27458333,14.59575,15.72558333,13.85291667,14.72166667,14.90441667,15.04416667,14.822,15.70016667,14.931,14.62458333,15.1195,14.71766667,14.99525,14.69966667,14.92791667,14.413,14.75925,14.277,13.878,14.61458333,14.38325,14.47741667,14.59083333,14.58766667,14.82666667,14.75208333,14.84141667,15.4955,15.07191667,15.07,14.60425,15.15441667,14.73,15.60558333,15.09941667,16.06208333,15.74275,15.23283333,15.11133333,14.52016667,15.31283333,16.34741667,15.29633333,16.26758333,15.645,15.27908333,15.393,15.40775,15.46316667,15.81583333,15.46383333,15.53691667,16.00258333,15.24108333,15.27,15.9835,15.68425,16.06641667,15.39216667,15.88925,17.23825,18.64325,20.32525,22.43425,23.34025,24.63125,26.62125,27.87225
Qatar,-0.371150843,3.236382954,3.275630563,3.211441295,3.254080801,3.341466622,3.533154249,3.818159472,4.357777047,5.348634954,7.186997123,10.49520865,12.84056126,13.26789135,13.19883815,12.92818142,12.89338313,12.98171054,12.7509149,12.31172041,12.50724918,12.29083733,11.23975106,10.37537214,9.66586052,9.024321089,8.45970307,7.959903136,7.490591481,7.070438726,6.675983857,6.319781595,5.958642631,5.575507936,5.178091584,4.800875484,4.256347889,3.820810014,3.689707419,3.585490206,3.483142892,3.355935937,3.205971398,3.059061873,2.902762367,2.744755336,2.577996202,4.00777558,5.705374925,5.768901565,5.474900904,5.173844486,5.058182206,4.872198488,3.810370304,9.490071352,20.60835449,22.05669412,17.52505065,11.45151842,6.190851455,5.163367327,5.53069413,6.706117065,8.790080613,9.041677925,7.442017366,4.382242884,1.805276908,1.142403362,-2.193461775,-3.165277132,27.114,26.95225,27.02925,27.22758333,26.88941667,26.61083333,26.52791667,27.12233333,26.27475,27.04591667,26.69791667,27.16066667,26.8975,26.25883333,27.06816667,27.21058333,26.55975,26.69833333,27.49025,27.28725,26.64275,26.35466667,26.93391667,26.8715,26.657,26.61916667,27.51983333,27.08866667,27.52783333,27.43658333,27.375,26.271,26.404,26.77058333,26.97408333,27.20416667,27.37975,27.37625,26.75325,27.32033333,26.71975,26.14741667,27.04975,27.52958333,27.10308333,27.60808333,27.15791667,28.42483333,28.567,27.993,28.30566667,28.1855,28.32508333,28.14041667,28.01308333,28.07141667,28.17041667,27.86533333,28.1225,28.88958333,28.1615,28.4845,28.57375,30.11475,32.08575,33.60075,35.49375,37.49775,39.33775,41.07175,43.23675
Romania,-0.40231435,1.510883417,1.431441353,1.335854563,1.241938388,1.152430044,1.14614428,1.123857004,1.009206458,0.891211623,0.767457366,0.683774798,0.584464976,0.488939044,0.480987757,0.501762495,0.578394696,0.790835224,1.085750827,1.259611544,1.293710264,1.308535067,1.243663167,1.136596379,1.105863776,1.104353659,1.062542604,0.808825361,0.570767782,0.490139463,0.399717844,0.339089997,0.39558171,0.4428205,0.341331413,0.375010752,0.466805102,0.459101475,0.431556018,0.428388887,0.325243779,0.097925533,-0.225860009,-0.463583603,-0.487698615,-0.481523324,-0.499475745,-0.559023882,-0.569484282,-0.549083006,-0.55306927,-0.56828236,-0.662166626,-0.794759071,-0.888997529,-0.923016991,-0.879009601,-0.803775343,-0.734773334,-0.708785244,-0.750295255,-0.686239319,-0.528510154,-0.473292592,-0.504248648,-0.595513716,-0.650301462,-0.591447269,-0.552590207,-0.50855935,-0.507697051,-0.641630968,10.04766667,9.5365,8.81675,8.199333333,8.869083333,7.739083333,9.32325,9.527583333,8.757,9.60325,9.58875,9.015666667,8.713166667,8.539333333,8.3635,9.925083333,9.286666667,9.416583333,8.43975,9.108166667,9.097416667,9.288,8.684166667,9.130916667,9.679083333,8.195583333,9.3245,8.3605,9.396666667,8.076916667,9.002,9.054416667,9.514416667,9.080333333,7.914416667,8.936416667,8.656,9.078333333,9.67875,10.226,8.728166667,9.562583333,8.862916667,10.609,9.13875,8.649416667,8.523666667,9.178416667,10.091,10.47225,9.638583333,10.39266667,9.340166667,9.558166667,9.123166667,9.469,10.86833333,10.461,10.47066667,9.851666667,9.569,10.30108333,11.6455,13.1975,14.9965,16.8725,18.0255,20.2915,22.5325,24.7885,26.2355
Russia,-0.444118138,1.791180191,1.597490756,1.737178268,1.534357217,1.443969025,1.559380059,1.46295279,1.308930301,1.169971792,1.065637666,1.020218493,0.866060979,0.696386992,0.685567462,0.6581105,0.61721977,0.705808402,0.750659942,0.771401894,0.769455151,0.706764129,0.706053993,0.715055976,0.702604091,0.747173369,0.780770868,0.756627581,0.729927905,0.603996097,0.481376882,0.490742492,0.551876761,0.620448088,0.628221278,0.598784723,0.685903994,0.779015405,0.686503678,0.465842845,0.318155384,0.164262422,0.031465718,-0.012487911,-0.120631957,-0.210481738,-0.205527446,-0.145818935,-0.059631364,-0.053686116,-0.169875891,-0.239094748,-0.260578765,-0.306587887,-0.31055045,-0.303332714,-0.262148158,-0.088407173,0.061517241,0.115084243,0.057262064,-0.019404355,-0.006040241,0.018252745,-0.015488478,0.012917422,0.085249073,0.026667573,-0.056948922,-0.119549922,-0.262338762,-0.486365653,-5.055916667,-6.17525,-4.779416667,-5.317333333,-5.626666667,-5.81375,-5.35825,-6.154083333,-4.838916667,-5.936,-4.960333333,-4.41625,-5.008166667,-5.785833333,-5.907416667,-6.309583333,-4.36325,-5.589583333,-6.766083333,-5.522583333,-4.971166667,-5.702,-4.833583333,-5.67175,-4.141083333,-5.927,-5.513,-5.255916667,-5.904333333,-5.42075,-4.166166667,-5.097583333,-3.951833333,-5.29425,-5.521166667,-4.89225,-6.274,-4.330416667,-4.07325,-4.022916667,-4.237,-4.90325,-4.62175,-4.898416667,-3.130166667,-4.810333333,-4.2965,-5.281083333,-4.82975,-4.545666667,-4.490666667,-4.122916667,-3.832833333,-4.493583333,-3.498083333,-4.763,-2.975083333,-3.305416667,-4.6085,-4.520583333,-3.401583333,-3.90175,-2.263125,-0.510125,1.735875,4.194875,6.321875,8.364875,10.542875,14.233875,15.876875
Rwanda,-0.088060962,3.419081026,3.283474865,3.196563247,3.112418007,3.054481609,3.025800269,3.019281965,2.982787532,2.91423551,2.770084827,2.529009815,2.312984898,2.076537751,2.188441505,2.608648661,2.905447105,3.181308233,3.345029486,3.352263798,3.32202877,3.225821992,3.142605247,3.129885668,3.083958561,3.023612261,2.99169787,2.950033831,2.926440998,3.113070863,3.427908489,3.711638951,3.864867988,3.603543905,3.275199395,3.360626976,3.580384512,3.553696677,3.113576813,2.559130393,2.352828908,2.155123413,2.210825361,3.179295644,-15.02165692,-15.78376395,18.19487159,14.35802667,3.475790694,1.48393403,1.535286631,1.648683522,2.039065336,2.5630629,2.77320131,2.742517587,2.701929523,2.665683942,2.616999621,2.556920989,2.520812258,2.485605171,2.404923945,2.358680117,2.374391152,2.398145398,2.481658385,2.539705289,2.506392895,2.476486406,2.492811367,2.470983971,19.06241667,19.4425,19.30433333,19.21183333,19.10375,18.878,19.301,19.53175,19.33641667,19.24333333,19.23,19.01525,18.96466667,19.14216667,19.26358333,19.26816667,19.10325,19.0575,19.46575,19.22466667,18.91133333,19.45175,19.53983333,19.14291667,19.14866667,19.2815,19.59325,19.5185,19.56525,19.77108333,19.58233333,19.54708333,19.96883333,19.49816667,19.46183333,19.63275,20.16625,19.78475,19.18741667,19.54583333,19.38075,19.692,19.6935,19.71241667,19.9635,19.47741667,19.95575,19.95183333,19.50883333,19.75308333,19.66125,19.94725,20.09433333,20.08491667,20.43258333,20.16283333,19.76325,19.7305,20.02266667,20.26708333,19.77375,19.95941667,20.103875,20.103875,20.103875,20.103875,20.103875,20.103875,20.103875,20.103875,20.103875
Saint Helena,-0.08008003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.864343584,1.037344368,0.89872928,0.59873175,0.645009968,0.547657889,0.315795573,-0.005776173,-0.271495826,-0.356222306,-0.520258095,-0.861892658,-0.999056937,-0.973417081,-1.142307461,-0.93960956,-0.930104061,-1.003904071,-0.89514867,-0.950606367,-1.23712655,-1.649717514,-1.818539916,-1.889000334,-1.973078889,-1.981505945,-2.003830331,-1.035069306,0.497348693,0.665914632,0.690427993,0.477472626,0.464484779,0.419660004,0.563110922,0.045782708,-0.513939735,-0.704125681,-0.59508962,-0.630914826,-0.988455988,26.69525,26.86691667,27.03725,26.66066667,26.725,26.62683333,26.88716667,27.2545,27.09025,27.14016667,26.93583333,26.84691667,27.04933333,26.88241667,26.557,26.69166667,26.484,26.60858333,27.04925,26.91616667,26.55341667,26.67075,27.01233333,26.49183333,26.48975,26.4545,27.04833333,27.04058333,26.80633333,27.25208333,27.18325,26.83116667,27.26366667,26.85933333,26.842,26.88441667,27.37958333,27.13791667,26.84658333,27.09875,27.09733333,27.05033333,27.16341667,27.16925,27.55033333,27.05683333,27.39358333,27.74083333,27.34458333,27.05275,27.4085,27.53825,27.67741667,27.334,27.73233333,27.63625,27.68508333,27.14041667,27.46858333,27.856,27.52833333,27.63925,27.363,28.685,30.587,32.234,33.604,35.213,36.858,38.265,40.012
Saint Lucia,-0.465901538,0.551885215,0.130891891,0.198302734,0.299199257,0.415814445,0.505160516,0.555650341,0.630537264,0.645953619,0.944713971,1.163729451,1.009126924,0.964587927,0.933634763,0.93296721,0.957203242,0.994413951,1.038824061,1.094214725,1.438244604,1.690920291,1.672337121,1.654792765,1.606908824,1.731474827,1.904646855,1.897872769,1.904956288,1.909052097,1.93483654,1.950709656,1.88816966,1.803356627,1.698162696,1.610361671,1.51689619,1.421813231,1.328976068,1.252058301,1.288441563,1.381262621,1.514111686,1.552668011,1.392879485,1.241748522,1.089264696,0.987766948,0.923825045,0.928847264,0.833818463,0.73550023,0.799696715,0.836027439,0.782504844,0.734436525,0.696796443,0.672442746,0.684302172,0.72921931,0.857851689,0.826100234,0.669189932,0.590463497,0.543884021,0.537107105,0.503260676,0.439786915,0.395265969,0.359836129,0.30297417,0.163039353,26.75658333,27.11916667,27.021,26.6905,26.79091667,26.666,26.73858333,27.28666667,27.01175,27.15383333,26.9735,27.02733333,27.14958333,26.87108333,26.81266667,26.92533333,26.66425,26.68675,27.28025,26.97433333,26.61066667,26.89275,26.99558333,26.634,26.5915,26.48766667,26.96741667,27.07816667,27.04616667,27.32133333,27.30258333,26.9715,27.18716667,26.83258333,26.72433333,26.84108333,27.54616667,27.18308333,26.916,27.14275,27.08716667,27.103,27.24741667,27.14025,27.49275,27.17508333,27.44208333,27.812,27.32858333,27.07841667,27.42125,27.46283333,27.60766667,27.37791667,27.85866667,27.69216667,27.58325,27.20866667,27.495,28.00591667,27.54016667,27.57891667,27.4655,28.0845,28.9455,29.9445,30.7885,31.3205,32.2875,33.4485,34.1805
Samoa,-0.103099458,2.145301623,2.205701479,2.138043581,2.105724752,2.093069472,2.278721053,2.694743735,3.018793479,3.10964617,3.063138779,2.90875466,2.690870885,2.56489754,2.436603634,2.423073959,2.374873749,2.028499686,1.753708471,1.692007879,1.713319284,1.699747236,1.672484044,1.639902896,1.801720674,1.952736403,1.868883182,1.512385919,1.17618661,1.051518271,0.976944958,0.889723543,0.551854904,0.170206368,0.031005883,-0.013776121,0.064092391,0.355417317,0.403282613,0.204613753,0.117500944,0.272671438,0.70032275,1.000299909,1.062898602,1.046763952,0.992829951,0.937165401,0.904636822,0.867804061,0.826572784,0.660614937,0.452564458,0.328869292,0.255168847,0.242885475,0.3954707,0.628602962,0.753968168,0.834807863,0.904061717,0.987090752,1.018583656,1.014945418,0.965661714,0.912430082,0.931869327,0.941222242,0.916237999,0.965111064,1.350364362,1.73776896,26.43458333,26.76883333,26.67058333,26.562,26.38541667,26.22616667,26.47891667,26.62166667,26.54166667,26.5225,26.37308333,26.34833333,26.57208333,26.3505,26.10916667,26.49358333,26.12366667,26.23933333,26.63516667,26.491,26.13616667,26.50816667,26.81441667,26.33441667,26.515,26.47833333,26.50675,26.3885,26.62366667,26.72125,26.49791667,26.64108333,26.6565,26.59416667,26.67875,26.669,26.58925,26.8105,26.47733333,26.85858333,26.84908333,26.75916667,26.52291667,26.74891667,27.03733333,26.84583333,26.70691667,27.12191667,26.78033333,26.83833333,26.95383333,27.23666667,27.02266667,27.05775,27.12433333,26.835,27.14925,26.67116667,26.72833333,27.16166667,26.71558333,26.92666667,27.1765,28.2475,29.1575,30.5975,31.9335,33.0235,34.4635,35.7955,36.9645
Saudi Arabia,-0.644786187,3.078736083,,,2.960862792,2.946725389,2.946906836,2.960070707,2.939132616,2.982629324,3.133240757,3.32586242,3.506277857,3.624315513,3.735791317,3.846345624,3.917585464,4.039662393,4.203171591,4.340846557,4.524753131,4.819551777,5.196019812,5.508370207,5.645490718,5.499443382,5.249228518,5.167711153,5.156436474,5.121253778,5.088347688,5.029780811,4.967839939,4.937390524,4.872527217,4.772531062,4.651859315,4.533882152,4.446513562,4.343159941,4.217095427,4.004085512,3.699475289,3.298033588,3.103163974,3.054315726,2.939908893,2.881463859,2.783727373,2.640848469,2.500136941,2.37693386,2.262423536,2.143258401,2.039357058,3.138018915,4.243264397,4.218708553,4.127120255,3.973919278,3.338263326,2.510861851,2.197219553,2.114605503,2.005152081,1.893810645,1.992613464,2.344450327,2.476639008,2.373225612,0.382198168,-0.287997711,26.03591667,25.92658333,25.73941667,26.0115,25.647,25.40808333,25.29641667,25.96283333,24.953,26.07408333,25.53341667,26.23191667,25.9515,25.2745,25.76258333,26.199,25.17291667,25.42633333,26.19925,25.97791667,25.22558333,25.26991667,25.77816667,25.53733333,25.275,25.33433333,26.09458333,26.04341667,26.41458333,26.11733333,26.07033333,25.00716667,25.14933333,25.15958333,25.44533333,25.64775,26.31616667,26.14183333,25.479,26.01875,25.77625,24.77125,25.741,26.29758333,25.98916667,26.433,25.86766667,26.85375,26.94058333,26.64291667,26.76966667,26.62733333,26.81666667,26.519,26.4955,26.55858333,26.68258333,26.47775,26.82775,27.53008333,26.63525,26.98891667,27.74075,28.98975,30.85675,32.38975,34.16975,36.05675,37.74675,39.23475,41.43775
Senegal,-0.051161258,2.656383166,2.704272809,2.68841005,2.748153637,2.75998825,2.755318686,2.77477225,2.78398579,2.802390153,2.821206146,2.827856232,2.821401551,2.808725056,2.805719973,2.862427341,2.939688601,2.968012548,2.9997128,3.022783452,3.021878372,3.025715944,3.026861809,3.021359171,2.952785369,2.780776807,2.602754376,2.395741881,2.28103372,2.336917854,2.42378917,2.517521716,2.596474076,2.652332453,2.693091325,2.772510852,2.882205258,2.939680025,2.933365,2.919063259,2.929463831,2.920251381,2.872606103,2.825362541,2.739240129,2.606844197,2.482600501,2.397278397,2.367308989,2.398939043,2.444905036,2.468490512,2.494278597,2.53308214,2.564706602,2.597944032,2.652902163,2.676866517,2.666729045,2.691808786,2.721840442,2.721445762,2.719310077,2.709631721,2.722765297,2.727808007,2.714541023,2.726121546,2.738530724,2.734094027,2.738207964,2.719436388,27.82883333,27.63083333,27.86175,27.75466667,27.985,27.69566667,27.79083333,28.27683333,27.935,28.01416667,28.02866667,28.163,28.2485,28.04333333,27.59116667,28.18508333,27.58558333,27.80275,28.70933333,28.57216667,27.83241667,28.20558333,28.4645,27.5635,27.71183333,27.66283333,28.54366667,28.15433333,28.63641667,28.54666667,28.49791667,27.96641667,29.0545,28.33025,28.27308333,28.02066667,28.8755,28.37658333,28.27583333,28.508,28.49033333,28.45983333,28.6465,28.24108333,28.55691667,28.77566667,28.82133333,29.25425,28.12733333,28.52608333,28.93633333,28.97816667,28.70416667,28.85208333,28.95508333,28.63075,28.81683333,28.79608333,28.47375,29.30233333,28.77491667,28.63558333,29.3015,30.4065,31.6185,33.1605,34.9045,35.8685,37.2645,38.9295,40.7115
Serbia,-0.53912717,1.199285925,1.107127188,1.192794303,1.012631987,0.811474686,0.722528427,0.590274564,0.524169875,0.574955054,0.689180205,0.922105084,0.985347548,0.937672584,0.928167306,0.925685817,0.908705681,0.885297755,0.868579934,0.806208051,0.729688691,0.648082459,0.667001594,0.734496156,0.726866507,0.728967861,0.783799379,0.783305727,0.744311633,0.715868508,0.644197881,0.501720117,0.389878348,0.358782516,0.335007275,0.28868496,0.214937523,0.166732106,0.158416255,0.123219805,0.060519252,-0.334968365,-0.297563795,0.133195496,0.12889202,0.126063071,0.10271721,0.002667248,-0.22393215,-0.432311851,-0.414216393,-0.291580104,-0.226687667,-0.236951775,-0.326049282,-0.458345191,-0.519874075,-0.537974727,-0.521178822,-0.492093623,-0.478206069,-0.453089107,-0.420754159,-0.403195821,-0.409471609,-0.427597078,-0.444018498,-0.478372838,-0.506100082,-0.520762038,-0.647461653,-0.863155424,11.271,10.98625,10.08475,9.41125,10.23441667,9.0815,10.486,10.70183333,9.9205,10.63483333,10.80416667,9.990833333,9.99875,9.692666667,9.712166667,10.82475,10.31616667,10.44058333,9.765333333,10.0585,10.12358333,10.31908333,9.758416667,10.27033333,10.44016667,9.385916667,10.62758333,9.541916667,10.48616667,9.355583333,10.11466667,10.314,10.43108333,9.98125,9.664416667,10.14875,10.20491667,10.47616667,10.60741667,11.19608333,9.747083333,10.97558333,10.41441667,11.68225,10.27616667,9.824916667,9.984,10.56833333,10.91725,11.791,10.91316667,11.41341667,10.7955,10.6165,9.922583333,10.57416667,11.74591667,11.66633333,11.41216667,10.9925,10.823,11.45175,12.843625,14.439625,16.182625,17.880625,19.156625,21.473625,23.560625,25.376625,26.970625
Seychelles,-0.33095035,,,,,,,,,,,,,,2.156171195,2.145491116,2.223605079,2.320335563,2.356551114,2.307869928,2.251917457,2.318775498,2.458147519,2.391548989,2.325053712,2.428486293,2.252515856,1.797316431,1.444509078,1.215394571,1.066604211,1.065682093,0.849629256,0.628320188,0.69095861,0.712901671,0.666305362,0.834472383,1.005241255,1.101837767,1.054392722,1.008611571,0.940204261,0.913686122,1.181144157,1.274759378,1.127853371,1.525853238,1.658258099,1.452284867,1.476036611,1.418538684,1.410455584,1.42340151,1.363778984,1.400620045,1.441380469,1.486684458,1.573400453,1.633438186,1.578016869,1.573669155,1.615973274,1.478140092,1.270766101,1.189310056,1.167366828,1.187205394,1.161505528,1.097880363,0.965209164,0.744421668,26.87758333,26.86158333,26.91375,26.7905,26.61616667,26.53641667,26.73725,27.10466667,26.86583333,26.73066667,26.96466667,26.95658333,26.77066667,26.73483333,26.5825,26.948,26.91516667,26.65533333,27.08758333,27.0745,26.52016667,26.87975,27.17125,26.535,26.60341667,26.66983333,26.96516667,27.12083333,26.97275,27.03725,26.97808333,27.19466667,27.32166667,26.624,26.74158333,27.07716667,27.42283333,27.26325,26.9445,27.22008333,27.32966667,26.95316667,26.96458333,27.30183333,27.29775,26.91175,27.36791667,27.65441667,27.13683333,27.17925,27.46783333,27.53108333,27.68541667,27.25775,27.46841667,27.47016667,27.71258333,27.37683333,27.74125,27.74483333,27.73166667,27.77258333,27.451625,28.314625,29.483625,30.583625,31.767625,32.684625,34.061625,35.495625,36.527625
Sierra Leone,0.161298672,1.250915558,1.276933344,1.267512265,1.332462344,1.405208084,1.442401277,1.474404381,1.474168277,1.535718537,1.655215344,1.735962103,1.795701489,1.827693665,1.849691404,1.891036528,1.892656556,1.88214937,1.890721177,1.879779437,1.88490785,1.859960332,1.844091184,1.882148819,1.906314997,1.899496063,1.858153839,1.903312808,1.989004257,2.012509315,2.04947214,2.072590103,2.106020525,2.191646474,2.253045067,2.277400808,2.500471209,2.73461518,2.745735365,2.534887779,3.991146376,1.215498575,-1.752244049,-0.134428361,0.454814723,0.217929551,0.53942896,1.32994861,1.02026671,0.556756681,2.429481309,5.958308779,5.828996413,4.100698769,3.399456643,2.692496589,2.207805143,2.216884833,2.547130903,2.776774721,2.835337621,2.740317828,2.679329745,2.617380648,2.550603481,2.46750406,2.482470398,2.492479539,2.44389481,2.413409061,2.383510369,2.327302541,26.05641667,26.17658333,26.25575,25.813,25.89125,25.80316667,26.11791667,26.20091667,26.16575,26.2695,26.10808333,26.04008333,26.35441667,26.03425,25.89608333,26.171,25.976,26.16616667,26.43766667,26.40458333,25.93416667,26.28933333,26.65625,26.15,26.04158333,25.84525,26.37833333,26.26816667,26.55416667,26.494,26.35783333,26.25441667,26.65341667,26.40291667,26.28925,26.07575,26.8835,26.54491667,26.36233333,26.55141667,26.62158333,26.39716667,26.60883333,26.35825,26.57816667,26.7045,26.6695,27.07575,26.5215,26.54683333,26.82675,26.99266667,26.99241667,26.97891667,27.02858333,26.71775,26.83741667,26.97875,26.985,27.17716667,26.92625,26.67641667,26.948,27.985,29.145,30.231,31.959,33.193,34.754,36.28,37.845
Singapore,-0.519928577,4.348169798,4.674453592,4.913620183,5.118762287,5.135201296,5.080549683,5.026223135,4.787806828,4.450342855,3.778764161,3.175262261,2.936563314,2.731754106,2.627975865,2.569953096,2.480862834,2.359249353,2.209618075,2.034974136,1.911132239,1.871334109,1.936181124,1.982177643,1.829655671,1.599797983,1.520491549,1.51911831,1.503035108,1.643897435,1.966203095,2.242565051,2.313523517,2.302616363,2.300338533,2.327157385,2.386019447,2.407424459,2.385033429,2.291666506,2.564507052,3.159575037,3.337795192,3.174312884,3.030477606,2.960546374,2.94419449,2.871824431,2.711777873,2.512798046,2.12749781,1.612223998,1.305136939,1.160510987,1.047510692,1.796654548,3.369085629,4.062370632,3.881142275,3.684991626,3.13663225,2.298591232,1.87172871,1.781287157,1.662626037,1.382177454,1.004266227,0.776809224,0.669149536,0.648653228,0.468510511,0.203116254,26.84,26.88716667,26.92775,26.64791667,26.638,26.47275,26.78716667,27.07983333,26.88241667,26.92941667,26.727,26.56083333,26.77116667,26.66466667,26.63291667,26.88783333,26.68175,26.74566667,27.06241667,26.85458333,26.6055,26.942,26.95975,26.67258333,26.638,26.55875,26.822,26.90458333,26.95975,26.95641667,26.981,26.8365,27.30491667,26.4835,26.82008333,26.84783333,27.18158333,27.06725,26.79233333,27.13,26.99408333,26.99741667,26.92883333,27.08775,27.0725,27.04333333,27.38891667,27.77591667,27.01675,27.0965,27.18933333,27.40608333,27.31183333,27.32866667,27.49358333,27.32841667,27.13,27.06766667,27.47333333,27.6035,27.28216667,27.30358333,27.602875,28.933875,30.470875,32.508875,34.095875,35.465875,37.343875,38.928875,40.228875
Slovakia,-0.483804222,1.685298636,1.838501993,1.827653144,1.749025001,1.735184847,1.727168533,1.622881956,1.527540906,1.415582897,1.324512338,1.337137304,1.121884613,0.948117193,1.007672876,0.968718238,0.890761109,0.831024801,0.763449903,0.743820998,0.831399437,0.953596146,1.019020281,1.066531413,1.106697987,1.08451125,1.044566936,0.983646421,0.922165466,0.893181717,0.794663838,0.69969071,0.671914904,0.632922186,0.56082034,0.503188387,0.446521708,0.397096499,0.381263184,0.346990001,0.309643117,0.403298498,0.502770997,0.483573784,0.424976374,0.298396896,0.219573689,0.210178803,0.164128947,0.122527052,0.106821763,0.062154981,0.023823474,0.02817741,0.047020236,0.054602682,0.053332158,0.044242895,0.068964211,0.122331103,0.098098997,0.049987144,0.029348275,-0.03786313,-0.08520631,-0.08838913,-0.077564555,-0.055015868,-0.055544118,-0.052391558,-0.117182673,-0.310162724,8.8405,7.518333333,8.032,7.042833333,7.284833333,6.45,8.158,7.95825,8.063333333,8.039916667,8.479583333,7.12,7.170583333,7.27475,6.69075,8.383583333,8.268833333,7.958333333,7.33475,7.333666667,7.80925,8.017333333,7.668333333,8.298916667,8.519166667,7.421666667,8.133416667,7.040833333,7.939166667,6.6745,7.821083333,8.214833333,8.586333333,7.683,6.881916667,7.674833333,7.153083333,8.08375,8.72625,8.71675,7.639166667,8.727166667,7.982166667,9.297583333,8.153,7.126166667,7.773083333,8.333583333,8.675583333,9.482,8.30775,9.136416667,8.487083333,8.145583333,7.936916667,8.528333333,9.478916667,9.397416667,9.001666667,8.073,8.846,8.873166667,9.685625,12.064625,14.186625,16.145625,17.421625,19.970625,22.390625,24.417625,25.704625
